Patentnumber;Similarity (DSS-Inclusion);Science-driven novelty dummy
US9691013;0;0
US9691014;0;0
US9691016;0;0
US9691043;0;0
US9691048;0;0
US9691053;0.004357298;1
US9691059;0;0
US9691060;0;0
US9691064;0;0
US9691065;0;0
US9691067;0;0
US9691085;0;0
US9691093;0;0
US9691098;0.004878049;1
US9691114;0;0
US9691122;0.01056524;1
US9691123;0;0
US9691151;0;0
US9691152;0;0
US9691153;0;0
US9691162;0;0
US9691173;0;0
US9691194;0;0
US9691200;0;0
US9691202;0;0
US9691206;0;0
US9691212;0;0
US9691213;0;0
US9691219;0.008978676;1
US9691221;0;0
US9691228;0;0
US9691229;0;0
US9691231;0;0
US9691233;0.002525253;1
US9691238;0;0
US9691240;0;0
US9691243;0;0
US9691245;0;0
US9691248;0;0
US9691251;0;0
US9691256;0;0
US9691266;0;0
US9691272;0;0
US9691285;0;0
US9691303;0;0
US9691332;0;0
US9691368;0.006013746;1
US9691479;0.002525253;1
US9691490;0.1251729;1
US9691818;0;0
US9691819;0;0
US9691904;0;0
US9691973;0;0
US9691985;0.0125;1
US9691997;0.06086956;1
US9692114;0;0
US9692116;0.003030303;1
US9692124;0.002439024;1
US9692128;0;0
US9692129;0;0
US9692130;0;0
US9692237;0;0
US9692380;0;0
US9692400;0;0
US9692431;0;0
US9692485;0.007194245;1
US9692487;0;0
US9692510;0;0
US9692525;0;0
US9692527;0.005899705;1
US9692540;0;0
US9692584;0.02793834;1
US9692585;0;0
US9692611;0;0
US9692626;0;0
US9692699;0;0
US9692739;0;0
US9692754;0;0
US9692756;0;0
US9692818;0;0
US9692828;0;0
US9692829;0;0
US9692838;0.002439024;1
US9692855;0.01313629;1
US9692865;0;0
US9692867;0;0
US9692868;0;0
US9692878;0;0
US9692879;0;0
US9692880;0;0
US9692902;0;0
US9692914;0;0
US9692953;0;0
US9692967;0.003859649;1
US9693006;0;0
US9693096;0;0
US9693097;0;0
US9693102;0.008668243;1
US9693112;0;0
US9693114;0;0
US9693168;0.002525253;1
US9693169;0;0
US9693175;0;0
US9693179;0;0
US9693183;0;0
US9693190;0;0
US9693193;0;0
US9693201;0;0
US9693207;0;0
US9693217;0;0
US9693222;0;0
US9693224;0;0
US9693233;0;0
US9693234;0;0
US9693286;0;0
US9693296;0;0
US9693306;0;0
US9693322;0;0
US9693349;0.02998605;1
US9693377;0;0
US9693390;0;0
US9693426;0;0
US9693427;0;0
US9693508;0;0
US9693536;0;0
US9693538;0;0
US9693618;0;0
US9693622;0;0
US9693641;0;0
US9693689;0;0
US9693708;0;0
US9693711;0;0
US9693739;0.01196581;1
US9693746;0.003154574;1
US9693796;0;0
US9693809;0;0
US9693813;0;0
US9693816;0;0
US9693922;0;0
US9693932;0;0
US9694039;0;0
US9694126;0.004889976;1
US9694247;0.0505279;1
US9694263;0;0
US9694269;0;0
US9694272;0.03431373;1
US9694389;0.002439024;1
US9694393;0;0
US9694452;0.00496586;1
US9694488;0;0
US9694518;0;0
US9694717;0;0
US9694725;0;0
US9694764;0;0
US9694770;0;0
US9694785;0;0
US9694813;0;0
US9694834;0;0
US9694836;0;0
US9694873;0;0
US9694992;0;0
US9695015;0;0
US9695016;0;0
US9695030;0;0
US9695190;0.004143646;1
US9695272;0.00331675;1
US9695617;0;0
US9695644;0.002444988;1
US9695764;0.05668934;1
US9695981;0;0
US9695982;0;0
US9696155;0;0
US9696175;0.02087732;1
US9696176;0;0
US9696179;0;0
US9696279;0;0
US9696326;0.003392706;1
US9696332;0;0
US9696408;0.003839442;1
US9696414;0;0
US9696448;0;0
US9696547;0;0
US9696633;0;0
US9696691;0;0
US9696701;0;0
US9696703;0;0
US9696706;0;0
US9696707;0;0
US9696719;0.01439885;1
US9696722;0.005128205;1
US9696758;0;0
US9696795;0;0
US9696802;0;0
US9696815;0;0
US9696816;0.06388889;1
US9696867;0.02213001;1
US9696869;0;0
US9696892;0;0
US9696946;0.004394225;1
US9696952;0;0
US9696963;0;0
US9697202;0;0
US9697298;0;0
US9697331;0;0
US9697335;0;0
US9697336;0.03712871;1
US9697346;0;0
US9697347;0;0
US9697387;0;0
US9697391;0;0
US9697392;0;0
US9697393;0;0
US9697394;0;0
US9697395;0;0
US9697396;0;0
US9697397;0;0
US9697399;0;0
US9697403;0;0
US9697412;0;0
US9697427;0;0
US9697429;0.002525253;1
US9697446;0;0
US9697451;0;0
US9697453;0;0
US9697454;0;0
US9697455;0.01449275;1
US9697457;0;0
US9697458;0;0
US9697459;0;0
US9697493;0;0
US9697506;0;0
US9697511;0;0
US9697512;0;0
US9697514;0;0
US9697515;0;0
US9697521;0;0
US9697524;0;0
US9697526;0;0
US9697529;0.002439024;1
US9697539;0;0
US9697540;0;0
US9697556;0.002444988;1
US9697558;0;0
US9697606;0.01402806;1
US9697650;0.002325581;1
US9697651;0.00254065;1
US9697656;0;0
US9697657;0;0
US9697669;0;0
US9697672;0;0
US9697673;0;0
US9697675;0;0
US9697686;0;0
US9697694;0;0
US9697698;0.002525253;1
US9697699;0;0
US9697709;0;0
US9697711;0;0
US9697712;0;0
US9697713;0.05125977;1
US9697715;0;0
US9697725;0;0
US9697726;0;0
US9697739;0;0
US9697750;0;0
US9697822;0;0
US9697867;0;0
US9698062;0;0
US9698130;0;0
US9698336;0;0
US9698348;0;0
US9698458;0.002444988;1
US9698607;0;0
US9698642;0.007142857;1
US9698827;0.01316872;1
US9698841;0.002439024;1
US9698856;0;0
US9698862;0;0
US9698877;0.01633987;1
US9699020;0;0
US9699162;0.003220612;1
US9699182;0.009075908;1
US9699203;0.03170029;1
US9699240;0;0
US9699269;0;0
US9699278;0;0
US9699286;0;0
US9699292;0;0
US9699296;0;0
US9699303;0;0
US9699331;0;0
US9699335;0;0
US9699372;0.002525253;1
US9699399;0;0
US9699400;0;0
US9699427;0.02798982;1
US9699485;0.004643963;1
US9699502;0;0
US9699513;0;0
US9699526;0;0
US9699544;0.03063063;1
US9699562;0.002439024;1
US9699567;0;0
US9699579;0;0
US9699583;0.02208202;1
US9699594;0;0
US9699598;0;0
US9699604;0;0
US9699607;0;0
US9699610;0;0
US9699613;0.007640879;1
US9699629;0;0
US9699649;0;0
US9699655;0;0
US9699659;0;0
US9699716;0;0
US9699723;0.07187994;1
US9699814;0.007334963;1
US9699832;0;0
US9699835;0;0
US9699873;0.006993007;1
US9699908;0;0
US9699933;0;0
US9699944;0;0
US9700015;0;0
US9700159;0;0
US9700171;0;0
US9700234;0;0
US9700236;0;0
US9700244;0;0
US9700247;0;0
US9700253;0;0
US9700263;0;0
US9700266;0;0
US9700292;0;0
US9700309;0;0
US9700310;0;0
US9700368;0;0
US9700379;0;0
US9700475;0.003058104;1
US9700663;0.004658385;1
US9700670;0;0
US9700672;0.05766526;1
US9700674;0;0
US9700780;0;0
US9700799;0;0
US9700821;0;0
US9700823;0;0
US9700862;0.08173691;1
US9700923;0;0
US9700978;0;0
US9701024;0;0
US9701048;0;0
US9701071;0;0
US9701080;0;0
US9701120;0;0
US9701129;0;0
US9701148;0;0
US9701149;0;0
US9701190;0;0
US9701200;0;0
US9701209;0;0
US9701256;0;0
US9701265;0;0
US9701281;0;0
US9701306;0;0
US9701356;0.01492537;1
US9701408;0;0
US9701458;0;0
US9701473;0;0
US9701483;0;0
US9701514;0;0
US9701527;0;0
US9701530;0;0
US9701548;0;0
US9701698;0;0
US9701874;0.002439024;1
US9701914;0;0
US9701957;0;0
US9701994;0;0
US9701995;0;0
US9702074;0;0
US9702170;0;0
US9702195;0.01690331;1
US9702210;0;0
US9702231;0.02842105;1
US9702707;0.002439024;1
US9702708;0.00245098;1
US9702725;0;0
US9702762;0;0
US9702839;0;0
US9702852;0;0
US9702853;0;0
US9702858;0;0
US9702961;0.02842063;1
US9702963;0.002444988;1
US9703001;0;0
US9703070;0;0
US9703279;0;0
US9703320;0;0
US9703368;0;0
US9703398;0;0
US9703412;0;0
US9703448;0;0
US9703456;0.002439024;1
US9703463;0.005128205;1
US9703479;0;0
US9703487;0;0
US9703489;0;0
US9703499;0;0
US9703514;0;0
US9703539;0;0
US9703570;0;0
US9703577;0;0
US9703616;0;0
US9703662;0;0
US9703778;0;0
US9703823;0;0
US9703931;0;0
US9703939;0.03951561;1
US9703960;0;0
US9703968;0;0
US9703993;0;0
US9703997;0;0
US9703998;0;0
US9704000;0;0
US9704001;0.002855103;1
US9704002;0.002444988;1
US9704003;0;0
US9704004;0;0
US9704005;0;0
US9704007;0;0
US9704009;0;0
US9704033;0;0
US9704050;0;0
US9704064;0.02933333;1
US9704079;0;0
US9704080;0;0
US9704085;0;0
US9704086;0;0
US9704087;0.002564103;1
US9704088;0;0
US9704089;0;0
US9704090;0;0
US9704091;0;0
US9704092;0;0
US9704096;0;0
US9704110;0;0
US9704113;0;0
US9704122;0.002444988;1
US9704124;0;0
US9704132;0;0
US9704144;0;0
US9704147;0;0
US9704150;0.002525253;1
US9704151;0;0
US9704152;0;0
US9704154;0.004830918;1
US9704157;0;0
US9704163;0;0
US9704174;0;0
US9704205;0;0
US9704209;0.02185792;1
US9704292;0;0
US9704303;0;0
US9704310;0;0
US9704311;0;0
US9704312;0;0
US9704315;0;0
US9704316;0.003691983;1
US9704317;0;0
US9704318;0;0
US9704319;0;0
US9704327;0;0
US9704328;0;0
US9704329;0;0
US9704336;0;0
US9704338;0.03160195;1
US9704342;0;0
US9704343;0;0
US9704352;0;0
US9704363;0;0
US9704371;0;0
US9704373;0.002444988;1
US9704376;0;0
US9704378;0;0
US9704384;0;0
US9704386;0.009237875;1
US9704394;0;0
US9704396;0;0
US9704398;0;0
US9704536;0;0
US9704558;0.03114645;1
US9704583;0;0
US9704587;0;0
US9704590;0;0
US9704601;0.00990099;1
US9704661;0;0
US9704847;0;0
US9704868;0;0
US9704921;0;0
US9704988;0.003436426;1
US9704997;0;0
US9705002;0.01452433;1
US9705004;0.006459948;1
US9705178;0.002439024;1
US9705183;0;0
US9705187;0;0
US9705192;0.002444988;1
US9705193;0;0
US9705206;0;0
US9705208;0;0
US9705302;0;0
US9705544;0.002525253;1
US9705736;0.002444988;1
US9705828;0;0
US9705830;0;0
US9705869;0;0
US9705880;0;0
US9705995;0;0
US9706015;0;0
US9706021;0;0
US9706023;0;0
US9706026;0;0
US9706036;0.01191944;1
US9706047;0;0
US9706105;0;0
US9706106;0;0
US9706126;0;0
US9706194;0;0
US9706195;0;0
US9706263;0;0
US9706269;0;0
US9706321;0;0
US9706339;0;0
US9706343;0.0109489;1
US9706345;0.002487562;1
US9706347;0.01012658;1
US9706354;0;0
US9706360;0;0
US9706366;0;0
US9706376;0;0
US9706381;0;0
US9706383;0.01940639;1
US9706406;0;0
US9706416;0;0
US9706431;0.04334365;1
US9706486;0.00255102;1
US9706495;0;0
US9706497;0;0
US9706513;0;0
US9706516;0;0
US9706590;0.03278688;1
US9706623;0.002439024;1
US9706745;0;0
US9706835;0;0
US9706857;0;0
US9706900;0;0
US9706922;0;0
US9706924;0.002444988;1
US9706960;0;0
US9707026;0;0
US9707041;0;0
US9707122;0;0
US9707156;0;0
US9707306;0.00245098;1
US9707384;0;0
US9707454;0;0
US9707477;0.04594595;1
US9707478;0;0
US9707497;0;0
US9707560;0;0
US9707562;0.002525253;1
US9707583;0;0
US9707747;0;0
US9707812;0;0
US9707859;0.002525253;1
US9707888;0.002525253;1
US9707919;0;0
US9707929;0;0
US9707942;0;0
US9707966;0.002525253;1
US9707974;0;0
US9707975;0;0
US9708000;0.06345566;1
US9708042;0;0
US9708079;0;0
US9708109;0;0
US9708170;0;0
US9708256;0;0
US9708578;0;0
US9708600;0;0
US9708831;0;0
US9708860;0.01622971;1
US9708863;0.002444988;1
US9708893;0;0
US9708904;0;0
US9708959;0;0
US9709379;0;0
US9709394;0.003436426;1
US9709402;0.02717391;1
US9709414;0;0
US9709417;0.03382838;1
US9709429;0.01148294;1
US9709431;0;0
US9709468;0.00308642;1
US9709480;0;0
US9709484;0;0
US9709492;0.004878049;1
US9709539;0;0
US9709549;0;0
US9709560;0;0
US9709672;0.002439024;1
US9709694;0;0
US9709757;0;0
US9709923;0;0
US9709960;0;0
US9709969;0;0
US9709972;0.002525253;1
US9709973;0;0
US9709978;0;0
US9709986;0.007684918;1
US9710015;0;0
US9710046;0;0
US9710058;0.02283105;1
US9710064;0;0
US9710066;0;0
US9710079;0.002439024;1
US9710099;0;0
US9710103;0;0
US9710136;0;0
US9710139;0;0
US9710147;0;0
US9710148;0;0
US9710153;0;0
US9710160;0;0
US9710208;0.002525253;1
US9710214;0;0
US9710217;0;0
US9710224;0;0
US9710225;0.002525253;1
US9710327;0;0
US9710328;0.005291005;1
US9710459;0;0
US9710460;0.002444988;1
US9710462;0;0
US9710521;0;0
US9710564;0;0
US9710573;0.01724138;1
US9710595;0;0
US9710612;0;0
US9710619;0;0
US9710625;0.00304878;1
US9710650;0;0
US9710667;0;0
US9710682;0;0
US9710683;0;0
US9710686;0;0
US9710700;0;0
US9710711;0;0
US9710720;0;0
US9710733;0;0
US9710744;0.03713768;1
US9710745;0;0
US9710746;0;0
US9710754;0;0
US9710766;0.00245098;1
US9710771;0;0
US9710772;0;0
US9710778;0;0
US9710780;0;0
US9710781;0.02485004;1
US9710783;0.002750275;1
US9710796;0;0
US9710800;0;0
US9710801;0.002439024;1
US9710802;0.002398082;1
US9710804;0;0
US9710820;0;0
US9710822;0;0
US9710834;0;0
US9710836;0;0
US9710846;0;0
US9710847;0;0
US9710850;0;0
US9710866;0;0
US9710895;0;0
US9710928;0;0
US9710972;0.002439024;1
US9710975;0;0
US9710978;0;0
US9710983;0;0
US9710984;0;0
US9710986;0;0
US9710987;0;0
US9710990;0.02855478;1
US9710998;0;0
US9711004;0;0
US9711005;0;0
US9711011;0;0
US9711017;0;0
US9711019;0;0
US9711029;0;0
US9711033;0;0
US9711036;0;0
US9711038;0;0
US9711046;0;0
US9711050;0;0
US9711067;0;0
US9711142;0;0
US9711147;0;0
US9711149;0;0
US9711155;0;0
US9711177;0;0
US9711183;0;0
US9711192;0;0
US9711196;0.03746398;1
US9711202;0;0
US9711205;0;0
US9711272;0;0
US9711284;0;0
US9711487;0;0
US9711656;0;0
US9711738;0;0
US9711856;0;0
US9711903;0;0
US9711970;0;0
US9711985;0.01814059;1
US9711991;0.002439024;1
US9712068;0;0
US9712077;0;0
US9712207;0;0
US9712210;0;0
US9712211;0;0
US9712221;0.003358522;1
US9712284;0;0
US9712318;0;0
US9712320;0.002439024;1
US9712328;0.002439024;1
US9712343;0;0
US9712413;0;0
US9712480;0;0
US9712486;0;0
US9712491;0;0
US9712526;0;0
US9712527;0;0
US9712552;0;0
US9712601;0;0
US9712643;0;0
US9712664;0;0
US9712711;0;0
US9712730;0;0
US9712752;0.002574003;1
US9712761;0.005759539;1
US9712778;0.03158887;1
US9712861;0;0
US9712893;0;0
US9712953;0;0
US9712962;0;0
US9712963;0;0
US9712964;0.005571031;1
US9712966;0;0
US9712968;0;0
US9712999;0;0
US9713006;0.02251271;1
US9713043;0;0
US9713116;0;0
US9713121;0;0
US9713151;0.06505577;1
US9713174;0;0
US9713235;0.02339744;1
US9713268;0;0
US9713271;0;0
US9713302;0;0
US9713440;0;0
US9713444;0;0
US9713473;0;0
US9713503;0;0
US9713509;0.005982906;1
US9713664;0;0
US9713675;0.04721701;1
US9713712;0;0
US9713743;0;0
US9713766;0;0
US9713767;0.01738473;1
US9713962;0;0
US9713982;0.004878049;1
US9714004;0;0
US9714042;0;0
US9714089;0;0
US9714099;0;0
US9714139;0;0
US9714145;0;0
US9714153;0;0
US9714366;0;0
US9714444;0;0
US9714452;0;0
US9714487;0.002525253;1
US9714549;0.0126162;1
US9714558;0;0
US9714730;0;0
US9714755;0;0
US9714791;0;0
US9714870;0;0
US9714903;0.002439024;1
US9714940;0;0
US9714953;0;0
US9714954;0.01461988;1
US9715003;0;0
US9715005;0;0
US9715020;0.00245098;1
US9715232;0;0
US9715242;0.002439024;1
US9715277;0;0
US9715317;0;0
US9715368;0.002525253;1
US9715442;0.04226705;1
US9715465;0;0
US9715506;0;0
US9715524;0;0
US9715577;0;0
US9715586;0.01679929;1
US9715602;0;0
US9715604;0;0
US9715605;0.002444988;1
US9715606;0.002525253;1
US9715608;0;0
US9715609;0;0
US9715610;0;0
US9715613;0;0
US9715628;0;0
US9715629;0;0
US9715647;0;0
US9715651;0;0
US9715652;0;0
US9715666;0;0
US9715670;0;0
US9715672;0;0
US9715673;0;0
US9715674;0;0
US9715682;0;0
US9715683;0;0
US9715689;0;0
US9715693;0;0
US9715696;0;0
US9715697;0;0
US9715698;0;0
US9715700;0.002439024;1
US9715703;0;0
US9715707;0;0
US9715709;0;0
US9715712;0;0
US9715742;0;0
US9715773;0;0
US9715776;0;0
US9715777;0.02077807;1
US9715782;0;0
US9715785;0;0
US9715791;0;0
US9715793;0.004369538;1
US9715797;0;0
US9715799;0;0
US9715804;0;0
US9715807;0;0
US9715814;0;0
US9715822;0.005354752;1
US9715827;0;0
US9715906;0;0
US9715911;0;0
US9715920;0;0
US9715934;0.01630989;1
US9716003;0.002552323;1
US9716163;0;0
US9716241;0.002444988;1
US9716317;0;0
US9716323;0.002444988;1
US9716443;0;0
US9716459;0;0
US9716518;0;0
US9716519;0.05963303;1
US9716530;0;0
US9716531;0.04637097;1
US9716683;0;0
US9716703;0;0
US9716715;0;0
US9716781;0;0
US9716788;0.002439024;1
US9716789;0;0
US9716799;0;0
US9716836;0;0
US9716838;0.003831418;1
US9716853;0;0
US9716875;0;0
US9716930;0;0
US9716964;0;0
US9716965;0;0
US9716968;0;0
US9716970;0;0
US9716972;0;0
US9716989;0;0
US9717012;0;0
US9717056;0;0
US9717067;0;0
US9717106;0;0
US9717108;0;0
US9717325;0;0
US9717352;0;0
US9717357;0;0
US9717387;0;0
US9717466;0;0
US9717565;0.002525253;1
US9717652;0.002444988;1
US9717809;0.002525253;1
US9717812;0;0
US9717815;0;0
US9717838;0;0
US9717843;0;0
US9717865;0;0
US9717927;0;0
US9717944;0;0
US9717951;0;0
US9717979;0;0
US9718059;0;0
US9718193;0.03846154;1
US9718282;0;0
US9718296;0;0
US9718315;0.03513514;1
US9718367;0.02641803;1
US9718370;0;0
US9718418;0;0
US9718440;0;0
US9718471;0.01580756;1
US9718477;0;0
US9718544;0;0
US9718564;0.01693002;1
US9718620;0;0
US9718661;0;0
US9718842;0;0
US9718997;0;0
US9719171;0;0
US9719286;0;0
US9719303;0;0
US9719634;0.005910166;1
US9719642;0.002592593;1
US9719768;0;0
US9719801;0;0
US9719876;0.002444988;1
US9719888;0;0
US9719902;0;0
US9719914;0;0
US9719964;0;0
US9719990;0;0
US9720009;0.002439024;1
US9720069;0;0
US9720072;0;0
US9720080;0;0
US9720081;0;0
US9720092;0;0
US9720257;0;0
US9720258;0;0
US9720263;0;0
US9720304;0;0
US9720410;0;0
US9720412;0;0
US9720414;0;0
US9720443;0;0
US9720451;0;0
US9720458;0;0
US9720467;0;0
US9720480;0;0
US9720514;0;0
US9720529;0;0
US9720557;0.002439024;1
US9720559;0.002439024;1
US9720595;0;0
US9720679;0;0
US9720828;0;0
US9720854;0;0
US9720885;0.01938611;1
US9720893;0;0
US9720915;0;0
US9721060;0;0
US9721063;0;0
US9721064;0;0
US9721076;0;0
US9721082;0;0
US9721084;0;0
US9721111;0;0
US9721123;0;0
US9721127;0;0
US9721128;0;0
US9721129;0;0
US9721130;0;0
US9721146;0;0
US9721156;0;0
US9721168;0;0
US9721175;0;0
US9721193;0;0
US9721200;0;0
US9721201;0;0
US9721219;0.01819505;1
US9721223;0;0
US9721224;0;0
US9721226;0;0
US9721233;0;0
US9721236;0;0
US9721245;0.05539359;1
US9721250;0;0
US9721251;0;0
US9721258;0;0
US9721259;0;0
US9721265;0.01787879;1
US9721268;0;0
US9721274;0;0
US9721279;0;0
US9721282;0;0
US9721319;0;0
US9721321;0;0
US9721335;0;0
US9721342;0.07705192;1
US9721346;0.01600312;1
US9721351;0;0
US9721383;0.004878049;1
US9721397;0.02710552;1
US9721402;0;0
US9721407;0;0
US9721411;0;0
US9721418;0;0
US9721426;0;0
US9721432;0;0
US9721435;0;0
US9721441;0;0
US9721446;0;0
US9721451;0;0
US9721453;0;0
US9721454;0;0
US9721489;0;0
US9721572;0;0
US9721635;0.01471529;1
US9721644;0;0
US9721667;0;0
US9721670;0.009442871;1
US9721697;0;0
US9721755;0;0
US9721797;0;0
US9721825;0;0
US9721864;0;0
US9721880;0.01138211;1
US9721953;0;0
US9721959;0.00742115;1
US9722055;0;0
US9722088;0.01234568;1
US9722165;0;0
US9722172;0;0
US9722235;0;0
US9722297;0;0
US9722308;0;0
US9722313;0.002439024;1
US9722367;0;0
US9722447;0;0
US9722448;0;0
US9722452;0;0
US9722455;0;0
US9722461;0;0
US9722540;0;0
US9722648;0.02908277;1
US9722672;0;0
US9722674;0;0
US9722715;0;0
US9722770;0;0
US9722775;0;0
US9722787;0.03243616;1
US9722903;0;0
US9722983;0;0
US9722986;0;0
US9723001;0;0
US9723003;0;0
US9723011;0;0
US9723012;0;0
US9723035;0;0
US9723039;0;0
US9723050;0;0
US9723082;0;0
US9723124;0;0
US9723126;0;0
US9723130;0;0
US9723131;0;0
US9723141;0.002439024;1
US9723154;0;0
US9723171;0;0
US9723218;0;0
US9723222;0;0
US9723274;0;0
US9723292;0;0
US9723334;0;0
US9723349;0;0
US9723369;0;0
US9723373;0;0
US9723381;0;0
US9723383;0;0
US9723388;0.002525253;1
US9723426;0;0
US9723427;0.00880088;1
US9723428;0;0
US9723430;0;0
US9723431;0.002439024;1
US9723432;0;0
US9723439;0.002444988;1
US9723443;0.004449388;1
US9723450;0.002525253;1
US9723453;0;0
US9723471;0;0
US9723481;0;0
US9723486;0;0
US9723552;0;0
US9723583;0.04145937;1
US9723607;0;0
US9723635;0;0
US9723639;0;0
US9723642;0;0
US9723653;0;0
US9723714;0;0
US9723716;0.002439024;1
US9723737;0;0
US9723832;0;0
US9723898;0.0112782;1
US9723976;0;0
US9723986;0;0
US9724012;0.02013423;1
US9724028;0;0
US9724044;0;0
US9724123;0;0
US9724165;0;0
US9724183;0;0
US9724461;0;0
US9724465;0.002439024;1
US9724466;0;0
US9724467;0;0
US9724475;0.002398082;1
US9724490;0.01871658;1
US9724554;0;0
US9724562;0.006304177;1
US9724570;0;0
US9724587;0.004040404;1
US9724589;0;0
US9724594;0;0
US9724695;0.007462686;1
US9724697;0;0
US9724787;0;0
US9724824;0;0
US9724948;0;0
US9724961;0;0
US9725012;0;0
US9725013;0;0
US9725033;0;0
US9725091;0;0
US9725105;0;0
US9725199;0;0
US9725212;0;0
US9725240;0;0
US9725241;0;0
US9725251;0;0
US9725279;0;0
US9725594;0;0
US9725614;0.009259259;1
US9725924;0;0
US9725925;0.008547009;1
US9725964;0;0
US9726006;0.00921273;1
US9726419;0.002444988;1
US9726459;0;0
US9726463;0;0
US9726470;0;0
US9726476;0;0
US9726501;0;0
US9726527;0;0
US9726555;0;0
US9726576;0;0
US9726585;0;0
US9726680;0;0
US9726686;0.007362784;1
US9726687;0;0
US9726701;0;0
US9726715;0.007194245;1
US9726721;0;0
US9726746;0;0
US9726750;0.005208333;1
US9726763;0;0
US9726878;0;0
US9726887;0;0
US9726895;0;0
US9727027;0;0
US9727048;0;0
US9727083;0;0
US9727087;0;0
US9727115;0;0
US9727161;0;0
US9727174;0.005976096;1
US9727200;0;0
US9727217;0;0
US9727300;0;0
US9727348;0.00245098;1
US9727409;0;0
US9727412;0;0
US9727511;0;0
US9727515;0;0
US9727563;0;0
US9727565;0.002439024;1
US9727657;0;0
US9727661;0;0
US9727701;0;0
US9727719;0;0
US9727751;0.01316872;1
US9727757;0;0
US9727758;0;0
US9727760;0;0
US9727762;0;0
US9727763;0.1080074;1
US9727765;0;0
US9727766;0;0
US9727767;0;0
US9727791;0;0
US9727795;0;0
US9727810;0;0
US9727812;0;0
US9727813;0;0
US9727814;0;0
US9727815;0;0
US9727829;0;0
US9727840;0;0
US9727841;0;0
US9727848;0;0
US9727851;0.002487562;1
US9727856;0;0
US9727857;0;0
US9727867;0;0
US9727869;0;0
US9727872;0;0
US9727888;0;0
US9727889;0;0
US9727890;0;0
US9727897;0;0
US9727899;0;0
